50G01020,台湾政治经济与两岸关系,,,,,学院路校区,"彭付芝◇[5-12周]星期七第3 ，4节,星期七第1 ，2节◇主M302",公共选修课程,选修,马克思主义学院,1.5,119/321
50G01030,图像处理,,,,,学院路校区,"游  晖◇[5-12周]星期七第7 ，8节,星期七第5 ，6节◇主M301",公共选修课程,选修,宇航学院,1.5,161/246
50G01050,西方音乐史与名曲鉴赏,,,,,学院路校区,"李爱华◇[5-12周]星期六第3 ，4节,星期六第1 ，2节◇主M201",公共选修课程,选修,人文社会科学学院,1.5,30/238
50G01080,演讲与口才,,,,,学院路校区,"姚小玲◇[5-12周]星期六第3 ，4节,星期六第1 ，2节◇主M204",公共选修课程,选修,马克思主义学院,1.5,-1/20
50G01120,中国少数民族的历史、宗教与文化,,,,,学院路校区,"黄建华◇[5-12周]星期七第7 ，8节,星期七第5 ，6节◇主M202",公共选修课程,选修,马克思主义学院,1.5,128/329
50G01170,CAD与三维设计,,,,,学院路校区,"王晚霞◇[5-11周]星期七第3 ，4节,星期七第1 ，2节◇",公共选修课程,选修,机械工程及自动化学院,1.0,0/39
50G01240,声乐与合唱艺术,,,,,学院路校区,"苏丹娜◇[5-12周]星期七第3 ，4节,星期七第1 ，2节◇主127",公共选修课程,选修,人文社会科学学院,1.5,11/48
50G01270,国际商法,,,,,学院路校区,"薄守省◇[5-12周]星期七第9 ，10节,星期七第7 ，8节◇主M201",公共选修课程,选修,法学院,1.5,238/309
B2G010130,清洁生产与可持续发展,,,,,学院路校区,"朱立群,李卫平◇[2-8周]星期二第11节,星期二第9 ，10节◇主349",一般通识类,选修,材料科学与工程学院,1.0,0/200
B2G010170,材料与社会,,,,,学院路校区,李锐星◇[2-10周]星期四第9 ，10节◇F101,一般通识类,选修,材料科学与工程学院,1.0,1/100
B2G010180,纳米结构轻合金制备技术及其应用,,,,,学院路校区,刘  彤◇[2-10周]星期四第7 ，8节◇F203,一般通识类,选修,材料科学与工程学院,1.0,0/30
B2G020140,单片机原理及应用,,,,,学院路校区,荣  欣◇[2-10周]星期一第9 ，10节◇F121,一般通识类,选修,电子信息工程学院,1.0,3/100
B2G020150,EDA基础,,,,,学院路校区,王文光◇[2-10周]星期四第9 ，10节◇主南305,一般通识类,选修,电子信息工程学院,1.0,14/30
B2G030150,单片机原理及应用(Motorola),,,,,学院路校区,申文达◇[2-14周]星期四第9 ，10节◇主北303,一般通识类,选修,自动化科学与电气工程学院,1.5,4/30
B2G030160,DSP原理及应用,,,,,学院路校区,"吴  冠,徐  东◇[2-17周]星期二第9 ，10节◇主119",一般通识类,选修,自动化科学与电气工程学院,2.0,106/150
B2G030230,电子自助实验,,,,,学院路校区,"肖  瑾◇[2-10周]星期三第11节,星期三第9 ，10节◇主113",一般通识类,选修,自动化科学与电气工程学院,2.0,25/50
B2G030240,基于DSP语音型单片机自主实验,,,,,学院路校区,"孙  丹◇[9-9周]星期七第7 ，8节,星期六第1 ，2节,星期六第3 ，4节,星期六第5 ，6节,星期六第7 ，8节,星期七第1 ，2节,星期七第3 ，4节,星期七第5 ，6节◇主119",一般通识类,选修,自动化科学与电气工程学院,1.0,8/30
B2G030250,基于ARM的现代电子技术实验,,,,,学院路校区,"黄亚玲◇[6-6周]星期七第7 ，8节,星期六第1 ，2节,星期六第3 ，4节,星期六第5 ，6节,星期六第7 ，8节,星期七第1 ，2节,星期七第3 ，4节,星期七第5 ，6节◇主119",一般通识类,选修,自动化科学与电气工程学院,1.0,2/30
B2G030270,嵌入式应用硬件接口电路实验,,,,,学院路校区,"李  莉◇[5-5周]星期七第7 ，8节,星期六第1 ，2节,星期六第3 ，4节,星期六第5 ，6节,星期六第7 ，8节,星期七第1 ，2节,星期七第3 ，4节,星期七第5 ，6节◇主北110",一般通识类,选修,自动化科学与电气工程学院,1.0,3/30
B2G030280,可编程控制器(PLC)的工作原理及应用,,,,,学院路校区,李  可◇[2-10周]星期二第9 ，10节◇主北107,一般通识类,选修,自动化科学与电气工程学院,1.0,43/60
B2G040130,航空替代燃料,,,,,学院路校区,杨晓奕◇[2-10周]星期一第9 ，10节◇(一)209,一般通识类,选修,能源与动力工程学院,1.0,3/60
B2G050120,飞机设计概论,,,,,学院路校区,周尧明◇[2-14周]星期一第9 ，10节◇主南203,一般通识类,选修,航空科学与工程学院,1.5,57/120
B2G050130,工程流体力学,,,,,学院路校区,赵小虎◇[2-10周]星期四第9 ，10节◇C102,一般通识类,选修,航空科学与工程学院,1.0,28/60
B2G050150,现代战争中的隐身技术,,,,,学院路校区,姬金祖◇[2-10周]星期四第9 ，10节◇(一)204,一般通识类,选修,航空科学与工程学院,1.0,8/200
B2G060130,计算机网络安全技术,,,,,学院路校区,夏春和◇[2-10周]星期四第9 ，10节◇G201,一般通识类,选修,计算机学院,1.5,13/100
B2G060170,网络系统运行管理及性能分析,,,,,学院路校区,栾钟治◇[2-10周]星期二第9 ，10节◇F201,一般通识类,选修,计算机学院,1.0,-1/50
B2G060230,分布式虚拟环境,,,,,学院路校区,周  忠◇[2-10周]星期二第9 ，10节◇F213,一般通识类,选修,计算机学院,1.0,40/60
B2G060240,CUDA编程与应用,,,,,学院路校区,李吉刚◇[2-10周]星期四第9 ，10节◇G101,一般通识类,选修,计算机学院,1.0,63/80
B2G070120,先进制造技术概论(英语授课),,,,,学院路校区,"乔立红◇[2-13周]星期二第11节,星期二第9 ，10节◇C201",一般通识类,选修,机械工程及自动化学院,2.0,74/100
B2G070140,OpenGL三维图形程序设计,,,,,学院路校区,陈少强◇[2-10周]星期一第9 ，10节◇C201,一般通识类,选修,机械工程及自动化学院,1.0,5/50
B2G070190,智能材料、结构与器件,,,,,学院路校区,袁松梅◇[2-14周]星期二第9 ，10节◇F101,一般通识类,选修,机械工程及自动化学院,1.5,82/100
B2G070220,产品创新设计方法导论,,,,,学院路校区,魏巍◇[2-10周]星期四第9 ，10节◇C201,一般通识类,选修,机械工程及自动化学院,1.0,25/100
B2G100130,临床医学工程导论,,,,,学院路校区,汲  婧◇[10-17周]星期二第9 ，10节◇,一般通识类,选修,生物与医学工程学院,1.0,0/50
B2G110210,舞蹈艺术（1）,,,,,学院路校区,刘峥洋◇[2-10周]星期二第7 ，8节◇(一)306,一般通识类,选修,人文社会科学学院,1.0,1/50
B2G110220,舞蹈艺术（2）,,,,,学院路校区,刘峥洋◇[2-10周]星期二第9 ，10节◇晨兴剧场,一般通识类,选修,人文社会科学学院,1.0,1/40
B2G110250,歌剧欣赏,,,,,学院路校区,苏丹娜◇[2-10周]星期二第9 ，10节◇主127,一般通识类,选修,人文社会科学学院,1.0,2/100
B2G110280,音乐作品分析与欣赏,,,,,学院路校区,苏丹娜◇[2-10周]星期二第7 ，8节◇主127,一般通识类,选修,人文社会科学学院,1.0,0/100
B2G120240,俄语科技翻译(1),,,,,学院路校区,葛焱磊◇选课要求:◇◇,一般通识类,选修,外国语学院,2.0,7/30
B2G120310,美国文化传统概览,,,,,学院路校区,韩文芳◇选课要求:◇◇,一般通识类,选修,外国语学院,1.0,4/40
B2G130110,适航概论,,,,,学院路校区,张曙光◇[2-10周]星期三第9 ，10节◇(一)212,一般通识类,选修,交通科学与工程学院,1.0,38/100
B2G130120,土木工程概论,,,,,学院路校区,高政国◇[2-10周]星期二第9 ，10节◇主203,一般通识类,选修,交通科学与工程学院,1.0,118/200
B2G150110,导弹概论,,,,,学院路校区,周  韬◇[2-10周]星期二第7 ，8节◇F121,一般通识类,选修,宇航学院,1.0,26/100
B2G150120,宇航概论,,,,,学院路校区,"王利民,贺卫亮◇[2-10周]星期二第7 ，8节◇(一)204",一般通识类,选修,宇航学院,1.0,173/200
B2G150170,数学方法在信息处理中的应用,,,,,学院路校区,史振威◇[2-10周]星期一第9 ，10节◇F102,一般通识类,选修,宇航学院,1.0,50/100
B2G150180,载人航天关键技术概论,,,,,学院路校区,"王晓慧◇[2-5周]星期二第11 ，12节,星期二第9 ，10节◇F121",一般通识类,选修,宇航学院,1.0,36/100
B2G150210,深空探测导论,,,,,学院路校区,徐世杰◇[2-10周]星期一第9 ，10节◇(一)316,一般通识类,选修,宇航学院,1.0,75/200
B2G170160,军用光电技术与应用,,,,,学院路校区,牛燕雄◇[2-10周]星期一第9 ，10节◇F101,一般通识类,选修,仪器科学与光电工程学院,1.0,35/60
B2G170280,3D技术,,,,,学院路校区,欧  攀◇[2-10周]星期二第5 ，6节◇(三)219,一般通识类,选修,仪器科学与光电工程学院,1.0,189/200
B2G190120,开放物理实验,,,,,学院路校区,"唐  芳◇[2-10周]星期六第3 ，4节,星期六第1 ，2节◇主北201",一般通识类,选修,物理科学与核能工程学院,2.0,27/50
B2G190130,近代物理实验（工科）,,,,,学院路校区,钱建强◇[6-14周]星期二第9 ，10节◇,一般通识类,选修,物理科学与核能工程学院,1.0,53/60
B2G270140,围棋基础（1）,,,,,学院路校区,薛  峰◇[2-9周]星期四第9 ，10节◇F102,一般通识类,选修,化学学院,1.0,3/100
B2G520110,信息检索与网络应用,,,,,学院路校区,冯花朴◇[2-10周]星期三第7 ，8节◇F101,一般通识类,选修,图书馆,1.0,27/90
B2G560130,音乐剧欣赏与表演实践（1）,,,,,学院路校区,张冉◇[2-10周]星期四第7 ，8节◇晨兴剧场,一般通识类,选修,团委,1.0,4/50
B2G560280,职业发展与就业指导（2）,,,,,学院路校区,刘  睿◇[2-10周]星期二第7 ，8节◇主南203,一般通识类,选修,招生就业处,1.0,32/100
B2G560280,职业发展与就业指导（2）,,,,,学院路校区,赵  敏◇[2-10周]星期三第7 ，8节◇F121,一般通识类,选修,招生就业处,1.0,14/100
B2G560280,职业发展与就业指导（2）,,,,,学院路校区,刘  睿◇[2-10周]星期四第7 ，8节◇主南203,一般通识类,选修,招生就业处,1.0,3/100
B2G560370,创业实训（1）,,,,,学院路校区,董青春◇[2-10周]星期三第7 ，8节◇(一)405,一般通识类,选修,校内其它单位,1.0,35/50
B2G560380,航模技术(初级),,,,,学院路校区,"孙景桥◇[2-14周]星期六第3节,星期五第10节,星期五第11节,星期六第2节◇(二)211",一般通识类,选修,校内其它单位,2.0,27/60
